"","BEGIN_YEARMONTH","BEGIN_DAY","BEGIN_TIME","BEGIN_DATE_TIME","CZ_TIMEZONE","YEAR","STATE","Code","EVENT_TYPE","CZ_NAME","TOR_F_SCALE","BEGIN_LAT","BEGIN_LON","timestamp","avg_estimated_wind","F_scale"
"6929",200203,30,1736,"30-MAR-02 17:36:00","CST",2002,"TEXAS","TX","TORNADO","FORT BEND","F0",29.5,-95.93,2002-03-30 17:36:00,56,"F0, 40-72 mph"
"6930",200203,30,1730,"30-MAR-02 17:30:00","CST",2002,"TEXAS","TX","TORNADO","WHARTON","F0",29.4,-95.98,2002-03-30 17:30:00,56,"F0, 40-72 mph"
"6931",200203,30,2009,"30-MAR-02 20:09:00","CST",2002,"TEXAS","TX","TORNADO","HARRIS","F3",29.62,-95.02,2002-03-30 20:09:00,182,"F3, 158-206 mph"
"6932",200205,4,1909,"04-MAY-02 19:09:00","CST",2002,"TEXAS","TX","TORNADO","TOM GREEN","F0",31.35,-100.18,2002-05-04 19:09:00,56,"F0, 40-72 mph"
"6933",200203,30,1740,"30-MAR-02 17:40:00","CST",2002,"TEXAS","TX","TORNADO","WHARTON","F0",29.32,-96.1,2002-03-30 17:40:00,56,"F0, 40-72 mph"
"6934",200205,27,1612,"27-MAY-02 16:12:00","CST",2002,"TEXAS","TX","TORNADO","CROSBY","F0",33.67,-101.42,2002-05-27 16:12:00,56,"F0, 40-72 mph"
"6935",200205,5,1830,"05-MAY-02 18:30:00","CST",2002,"TEXAS","TX","TORNADO","ARMSTRONG","F0",34.77,-101.57,2002-05-05 18:30:00,56,"F0, 40-72 mph"
"6936",200205,23,2005,"23-MAY-02 20:05:00","CST",2002,"TEXAS","TX","TORNADO","HUTCHINSON","F0",35.67,-101.08,2002-05-23 20:05:00,56,"F0, 40-72 mph"
"6937",200205,27,1549,"27-MAY-02 15:49:00","CST",2002,"TEXAS","TX","TORNADO","ECTOR","F0",32,-102.42,2002-05-27 15:49:00,56,"F0, 40-72 mph"
"6938",200205,27,1620,"27-MAY-02 16:20:00","CST",2002,"TEXAS","TX","TORNADO","MIDLAND","F0",32,-102,2002-05-27 16:20:00,56,"F0, 40-72 mph"
"6939",200205,5,1811,"05-MAY-02 18:11:00","CST",2002,"TEXAS","TX","TORNADO","ARMSTRONG","F0",34.78,-101.53,2002-05-05 18:11:00,56,"F0, 40-72 mph"
"6940",200205,5,1755,"05-MAY-02 17:55:00","CST",2002,"TEXAS","TX","TORNADO","RANDALL","F2",34.75,-101.8,2002-05-05 17:55:00,13,"F2, 113-157 mph"
"6941",200205,5,1757,"05-MAY-02 17:57:00","CST",2002,"TEXAS","TX","TORNADO","RANDALL","F0",34.82,-101.7,2002-05-05 17:57:00,56,"F0, 40-72 mph"
"6942",200205,4,2215,"04-MAY-02 22:15:00","CST",2002,"TEXAS","TX","TORNADO","SCURRY","F0",32.55,-101.05,2002-05-04 22:15:00,56,"F0, 40-72 mph"
"6943",200205,23,2225,"23-MAY-02 22:25:00","CST",2002,"TEXAS","TX","TORNADO","ROBERTS","F1",35.78,-100.75,2002-05-23 22:25:00,92.5,"F1, 73-112 mph"
"6944",200205,4,2245,"04-MAY-02 22:45:00","CST",2002,"TEXAS","TX","TORNADO","MITCHELL","F0",32.48,-100.85,2002-05-04 22:45:00,56,"F0, 40-72 mph"
"6945",200205,16,1950,"16-MAY-02 19:50:00","CST",2002,"TEXAS","TX","TORNADO","HUTCHINSON","F1",35.67,-101.07,2002-05-16 19:50:00,92.5,"F1, 73-112 mph"
"6946",200205,5,1622,"05-MAY-02 16:22:00","CST",2002,"TEXAS","TX","TORNADO","DEAF SMITH","F0",34.83,-102.38,2002-05-05 16:22:00,56,"F0, 40-72 mph"
"6947",200205,5,1635,"05-MAY-02 16:35:00","CST",2002,"TEXAS","TX","TORNADO","HUTCHINSON","F0",35.95,-101.27,2002-05-05 16:35:00,56,"F0, 40-72 mph"
"6948",200205,5,1631,"05-MAY-02 16:31:00","CST",2002,"TEXAS","TX","TORNADO","DEAF SMITH","F0",34.9,-102.23,2002-05-05 16:31:00,56,"F0, 40-72 mph"
"6949",200205,28,1748,"28-MAY-02 17:48:00","CST",2002,"TEXAS","TX","TORNADO","PECOS","F0",31.08,-102.57,2002-05-28 17:48:00,56,"F0, 40-72 mph"
"6950",200205,5,1858,"05-MAY-02 18:58:00","CST",2002,"TEXAS","TX","TORNADO","HEMPHILL","F0",35.9,-99.97,2002-05-05 18:58:00,56,"F0, 40-72 mph"
"6951",200205,26,2148,"26-MAY-02 21:48:00","CST",2002,"TEXAS","TX","TORNADO","NOLAN","F0",32.07,-100.18,2002-05-26 21:48:00,56,"F0, 40-72 mph"
"6952",200205,5,2015,"05-MAY-02 20:15:00","CST",2002,"TEXAS","TX","TORNADO","COLLINGSWORTH","F0",34.73,-100.53,2002-05-05 20:15:00,56,"F0, 40-72 mph"
"6953",200205,5,2015,"05-MAY-02 20:15:00","CST",2002,"TEXAS","TX","TORNADO","DONLEY","F0",34.73,-100.6,2002-05-05 20:15:00,56,"F0, 40-72 mph"
"6954",200205,5,1854,"05-MAY-02 18:54:00","CST",2002,"TEXAS","TX","TORNADO","HEMPHILL","F0",36.07,-100.18,2002-05-05 18:54:00,56,"F0, 40-72 mph"
"6955",200205,5,1835,"05-MAY-02 18:35:00","CST",2002,"TEXAS","TX","TORNADO","ARMSTRONG","F0",34.73,-101.62,2002-05-05 18:35:00,56,"F0, 40-72 mph"
"6956",200205,5,1910,"05-MAY-02 19:10:00","CST",2002,"TEXAS","TX","TORNADO","ARMSTRONG","F0",34.83,-101.1,2002-05-05 19:10:00,56,"F0, 40-72 mph"
"6957",200205,26,2017,"26-MAY-02 20:17:00","CST",2002,"TEXAS","TX","TORNADO","NOLAN","F0",32.32,-100.52,2002-05-26 20:17:00,56,"F0, 40-72 mph"
"6958",200205,24,1950,"24-MAY-02 19:50:00","CST",2002,"TEXAS","TX","TORNADO","RUNNELS","F0",32.02,-99.95,2002-05-24 19:50:00,56,"F0, 40-72 mph"
"6959",200205,5,1730,"05-MAY-02 17:30:00","CST",2002,"TEXAS","TX","TORNADO","SWISHER","F2",34.73,-101.93,2002-05-05 17:30:00,13,"F2, 113-157 mph"
"6960",200205,4,2303,"04-MAY-02 23:03:00","CST",2002,"TEXAS","TX","TORNADO","MITCHELL","F0",32.47,-100.72,2002-05-04 23:03:00,56,"F0, 40-72 mph"
"6961",200205,26,1820,"26-MAY-02 18:20:00","CST",2002,"TEXAS","TX","TORNADO","PECOS","F0",30.52,-102.87,2002-05-26 18:20:00,56,"F0, 40-72 mph"
"6962",200205,4,1923,"04-MAY-02 19:23:00","CST",2002,"TEXAS","TX","TORNADO","CONCHO","F0",31.37,-100.03,2002-05-04 19:23:00,56,"F0, 40-72 mph"
"6963",200205,27,1453,"27-MAY-02 14:53:00","CST",2002,"TEXAS","TX","TORNADO","COKE","F0",32.02,-100.63,2002-05-27 14:53:00,56,"F0, 40-72 mph"
"6964",200205,27,1620,"27-MAY-02 16:20:00","CST",2002,"TEXAS","TX","TORNADO","DAWSON","F0",32.52,-101.88,2002-05-27 16:20:00,56,"F0, 40-72 mph"
"6965",200205,5,1934,"05-MAY-02 19:34:00","CST",2002,"TEXAS","TX","TORNADO","HALL","F0",34.72,-100.88,2002-05-05 19:34:00,56,"F0, 40-72 mph"
"6966",200205,5,2000,"05-MAY-02 20:00:00","CST",2002,"TEXAS","TX","TORNADO","HALL","F1",34.67,-100.78,2002-05-05 20:00:00,92.5,"F1, 73-112 mph"
"6967",200205,5,2015,"05-MAY-02 20:15:00","CST",2002,"TEXAS","TX","TORNADO","HALL","F1",34.67,-100.6,2002-05-05 20:15:00,92.5,"F1, 73-112 mph"
"6968",200205,5,2023,"05-MAY-02 20:23:00","CST",2002,"TEXAS","TX","TORNADO","HALL","F1",34.72,-100.52,2002-05-05 20:23:00,92.5,"F1, 73-112 mph"
"6969",200205,5,2031,"05-MAY-02 20:31:00","CST",2002,"TEXAS","TX","TORNADO","CHILDRESS","F1",34.72,-100.42,2002-05-05 20:31:00,92.5,"F1, 73-112 mph"
"6970",200205,11,51,"11-MAY-02 00:51:00","CST",2002,"TEXAS","TX","TORNADO","MOORE","F0",35.63,-101.98,2002-05-11 00:51:00,56,"F0, 40-72 mph"
"6971",200205,5,1745,"05-MAY-02 17:45:00","CST",2002,"TEXAS","TX","TORNADO","SWISHER","F2",34.73,-101.85,2002-05-05 17:45:00,13,"F2, 113-157 mph"
"6972",200205,27,1410,"27-MAY-02 14:10:00","CST",2002,"TEXAS","TX","TORNADO","MITCHELL","F0",32.37,-100.67,2002-05-27 14:10:00,56,"F0, 40-72 mph"
"6973",200205,10,2050,"10-MAY-02 20:50:00","CST",2002,"TEXAS","TX","TORNADO","FLOYD","F0",33.95,-101.07,2002-05-10 20:50:00,56,"F0, 40-72 mph"
"6974",200205,5,1759,"05-MAY-02 17:59:00","CST",2002,"TEXAS","TX","TORNADO","SWISHER","F0",34.73,-101.77,2002-05-05 17:59:00,56,"F0, 40-72 mph"
"6975",200205,5,1702,"05-MAY-02 17:02:00","CST",2002,"TEXAS","TX","TORNADO","CASTRO","F0",34.72,-102.18,2002-05-05 17:02:00,56,"F0, 40-72 mph"
"6976",200205,24,2020,"24-MAY-02 20:20:00","CST",2002,"TEXAS","TX","TORNADO","RUNNELS","F0",31.77,-99.88,2002-05-24 20:20:00,56,"F0, 40-72 mph"
"6977",200205,7,2045,"07-MAY-02 20:45:00","CST",2002,"TEXAS","TX","TORNADO","JONES","F0",32.62,-99.83,2002-05-07 20:45:00,56,"F0, 40-72 mph"
"6978",200205,7,2045,"07-MAY-02 20:45:00","CST",2002,"TEXAS","TX","TORNADO","TAYLOR","F0",32.45,-99.73,2002-05-07 20:45:00,56,"F0, 40-72 mph"
"6979",200205,24,1900,"24-MAY-02 19:00:00","CST",2002,"TEXAS","TX","TORNADO","TAYLOR","F0",32.18,-99.93,2002-05-24 19:00:00,56,"F0, 40-72 mph"
"6980",200205,24,1904,"24-MAY-02 19:04:00","CST",2002,"TEXAS","TX","TORNADO","TAYLOR","F0",32.13,-100.05,2002-05-24 19:04:00,56,"F0, 40-72 mph"
"6981",200205,23,1730,"23-MAY-02 17:30:00","CST",2002,"TEXAS","TX","TORNADO","LIPSCOMB","F0",36.42,-100.17,2002-05-23 17:30:00,56,"F0, 40-72 mph"
"6982",200205,7,1950,"07-MAY-02 19:50:00","CST",2002,"TEXAS","TX","TORNADO","NOLAN","F0",32.33,-100.4,2002-05-07 19:50:00,56,"F0, 40-72 mph"
"6983",200205,23,1943,"23-MAY-02 19:43:00","CST",2002,"TEXAS","TX","TORNADO","HUTCHINSON","F0",35.67,-101.08,2002-05-23 19:43:00,56,"F0, 40-72 mph"
"6984",200203,29,2205,"29-MAR-02 22:05:00","CST",2002,"TEXAS","TX","TORNADO","TAYLOR","F0",32.22,-99.8,2002-03-29 22:05:00,56,"F0, 40-72 mph"
"6985",200203,19,1917,"19-MAR-02 19:17:00","CST",2002,"TEXAS","TX","TORNADO","BEXAR","F0",29.32,-98.8,2002-03-19 19:17:00,56,"F0, 40-72 mph"
"6986",200203,19,1917,"19-MAR-02 19:17:00","CST",2002,"TEXAS","TX","TORNADO","BEXAR","F1",29.32,-98.8,2002-03-19 19:17:00,92.5,"F1, 73-112 mph"
"6987",200203,19,1919,"19-MAR-02 19:19:00","CST",2002,"TEXAS","TX","TORNADO","BEXAR","F1",29.32,-98.8,2002-03-19 19:19:00,92.5,"F1, 73-112 mph"
"6988",200204,7,1403,"07-APR-02 14:03:00","CST",2002,"TEXAS","TX","TORNADO","CROCKETT","F0",30.58,-101.2,2002-04-07 14:03:00,56,"F0, 40-72 mph"
"6989",200206,13,1908,"13-JUN-02 19:08:00","CST",2002,"TEXAS","TX","TORNADO","TAYLOR","F0",32.45,-99.87,2002-06-13 19:08:00,56,"F0, 40-72 mph"
"6990",200207,4,1913,"04-JUL-02 19:13:00","CST",2002,"TEXAS","TX","TORNADO","GLASSCOCK","F0",31.87,-101.63,2002-07-04 19:13:00,56,"F0, 40-72 mph"
"6991",200206,4,2000,"04-JUN-02 20:00:00","CST",2002,"TEXAS","TX","TORNADO","THROCKMORTON","F0",33.27,-99,2002-06-04 20:00:00,56,"F0, 40-72 mph"
"6992",200206,4,1550,"04-JUN-02 15:50:00","CST",2002,"TEXAS","TX","TORNADO","FLOYD","F0",33.93,-101.13,2002-06-04 15:50:00,56,"F0, 40-72 mph"
"6993",200206,4,1907,"04-JUN-02 19:07:00","CST",2002,"TEXAS","TX","TORNADO","HASKELL","F0",33,-99.85,2002-06-04 19:07:00,56,"F0, 40-72 mph"
"6994",200206,4,1913,"04-JUN-02 19:13:00","CST",2002,"TEXAS","TX","TORNADO","JONES","F0",32.97,-99.78,2002-06-04 19:13:00,56,"F0, 40-72 mph"
"6995",200205,29,1856,"29-MAY-02 18:56:00","CST",2002,"TEXAS","TX","TORNADO","HIDALGO","F0",26.17,-97.98,2002-05-29 18:56:00,56,"F0, 40-72 mph"
"6996",200205,17,1909,"17-MAY-02 19:09:00","CST",2002,"TEXAS","TX","TORNADO","ZAPATA","F0",26.9,-99.23,2002-05-17 19:09:00,56,"F0, 40-72 mph"
"6997",200205,29,1810,"29-MAY-02 18:10:00","CST",2002,"TEXAS","TX","TORNADO","WILLACY","F0",26.5,-97.92,2002-05-29 18:10:00,56,"F0, 40-72 mph"
"6998",200205,29,1917,"29-MAY-02 19:17:00","CST",2002,"TEXAS","TX","TORNADO","CAMERON","F0",26.23,-97.52,2002-05-29 19:17:00,56,"F0, 40-72 mph"
"6999",200208,30,1807,"30-AUG-02 18:07:00","CST",2002,"TEXAS","TX","TORNADO","DEAF SMITH","F0",35.02,-102.65,2002-08-30 18:07:00,56,"F0, 40-72 mph"
"7000",200208,1,1745,"01-AUG-02 17:45:00","CST",2002,"TEXAS","TX","TORNADO","CULBERSON","F0",31.05,-104.62,2002-08-01 17:45:00,56,"F0, 40-72 mph"
"7001",200208,22,1430,"22-AUG-02 14:30:00","CST",2002,"TEXAS","TX","TORNADO","HARRIS","F0",29.73,-95.37,2002-08-22 14:30:00,56,"F0, 40-72 mph"
"7002",200209,14,1830,"14-SEP-02 18:30:00","CST",2002,"TEXAS","TX","TORNADO","PECOS","F0",31.27,-102.68,2002-09-14 18:30:00,56,"F0, 40-72 mph"
"7003",200209,6,2345,"06-SEP-02 23:45:00","CST",2002,"TEXAS","TX","TORNADO","BRAZORIA","F0",29.05,-95.45,2002-09-06 23:45:00,56,"F0, 40-72 mph"
"7004",200209,6,2355,"06-SEP-02 23:55:00","CST",2002,"TEXAS","TX","TORNADO","MATAGORDA","F0",28.97,-95.8,2002-09-06 23:55:00,56,"F0, 40-72 mph"
"7005",200209,7,30,"07-SEP-02 00:30:00","CST",2002,"TEXAS","TX","TORNADO","BRAZORIA","F0",29.15,-95.65,2002-09-07 00:30:00,56,"F0, 40-72 mph"
"7006",200209,7,115,"07-SEP-02 01:15:00","CST",2002,"TEXAS","TX","TORNADO","WHARTON","F0",29.27,-95.95,2002-09-07 01:15:00,56,"F0, 40-72 mph"
"7007",200208,13,1913,"13-AUG-02 19:13:00","CST",2002,"TEXAS","TX","TORNADO","MITCHELL","F0",32.18,-100.75,2002-08-13 19:13:00,56,"F0, 40-72 mph"
"7008",200209,7,215,"07-SEP-02 02:15:00","CST",2002,"TEXAS","TX","TORNADO","FORT BEND","F1",29.4,-95.83,2002-09-07 02:15:00,92.5,"F1, 73-112 mph"
"7009",200209,13,1430,"13-SEP-02 14:30:00","CST",2002,"TEXAS","TX","TORNADO","REEVES","F0",31.08,-104,2002-09-13 14:30:00,56,"F0, 40-72 mph"
"7010",200210,28,2258,"28-OCT-02 22:58:00","CST",2002,"TEXAS","TX","TORNADO","HARDIN","F1",30.25,-94.22,2002-10-28 22:58:00,92.5,"F1, 73-112 mph"
"7011",200210,28,2130,"28-OCT-02 21:30:00","CST",2002,"TEXAS","TX","TORNADO","LIBERTY","F1",30.05,-94.95,2002-10-28 21:30:00,92.5,"F1, 73-112 mph"
"7012",200210,28,2150,"28-OCT-02 21:50:00","CST",2002,"TEXAS","TX","TORNADO","HARRIS","F0",29.93,-95.07,2002-10-28 21:50:00,56,"F0, 40-72 mph"
"7013",200210,8,1020,"08-OCT-02 10:20:00","CST",2002,"TEXAS","TX","TORNADO","HAYS","F0",30.05,-98.1,2002-10-08 10:20:00,56,"F0, 40-72 mph"
"7014",200209,8,206,"08-SEP-02 02:06:00","CST",2002,"TEXAS","TX","TORNADO","LIVE OAK","F0",28.33,-98.15,2002-09-08 02:06:00,56,"F0, 40-72 mph"
"7015",200209,8,302,"08-SEP-02 03:02:00","CST",2002,"TEXAS","TX","TORNADO","GOLIAD","F0",28.73,-97.6,2002-09-08 03:02:00,56,"F0, 40-72 mph"
"7016",200209,8,206,"08-SEP-02 02:06:00","CST",2002,"TEXAS","TX","TORNADO","BEE","F0",28.4,-97.75,2002-09-08 02:06:00,56,"F0, 40-72 mph"
"7017",200209,8,345,"08-SEP-02 03:45:00","CST",2002,"TEXAS","TX","TORNADO","GOLIAD","F0",28.67,-97.63,2002-09-08 03:45:00,56,"F0, 40-72 mph"
"7018",200209,8,2115,"08-SEP-02 21:15:00","CST",2002,"TEXAS","TX","TORNADO","JIM WELLS","F0",27.65,-98.08,2002-09-08 21:15:00,56,"F0, 40-72 mph"
"7019",200209,8,2146,"08-SEP-02 21:46:00","CST",2002,"TEXAS","TX","TORNADO","JIM WELLS","F0",27.65,-98.08,2002-09-08 21:46:00,56,"F0, 40-72 mph"
"7020",200212,30,2125,"30-DEC-02 21:25:00","CST",2002,"TEXAS","TX","TORNADO","HARRIS","F0",29.62,-95.02,2002-12-30 21:25:00,56,"F0, 40-72 mph"
"7021",200210,8,1530,"08-OCT-02 15:30:00","CST",2002,"TEXAS","TX","TORNADO","GALVESTON","F0",29.33,-94.78,2002-10-08 15:30:00,56,"F0, 40-72 mph"
"7022",200210,8,1654,"08-OCT-02 16:54:00","CST",2002,"TEXAS","TX","TORNADO","HARRIS","F0",30.1,-95.62,2002-10-08 16:54:00,56,"F0, 40-72 mph"
"7023",200210,24,1319,"24-OCT-02 13:19:00","CST",2002,"TEXAS","TX","TORNADO","NUECES","F2",27.73,-97.62,2002-10-24 13:19:00,13,"F2, 113-157 mph"
"7024",200210,24,1441,"24-OCT-02 14:41:00","CST",2002,"TEXAS","TX","TORNADO","NUECES","F1",27.73,-97.62,2002-10-24 14:41:00,92.5,"F1, 73-112 mph"
"7025",200311,18,100,"18-NOV-03 01:00:00","CST",2003,"TEXAS","TX","TORNADO","JEFFERSON","F0",30.08,-94.1,2003-11-18 01:00:00,56,"F0, 40-72 mph"
"7026",200311,17,2315,"17-NOV-03 23:15:00","CST",2003,"TEXAS","TX","TORNADO","JASPER","F1",30.92,-94.08,2003-11-17 23:15:00,92.5,"F1, 73-112 mph"
"7027",200311,17,2115,"17-NOV-03 21:15:00","CST",2003,"TEXAS","TX","TORNADO","NEWTON","F2",31.13,-93.48,2003-11-17 21:15:00,13,"F2, 113-157 mph"
"7028",200311,17,1205,"17-NOV-03 12:05:00","CST",2003,"TEXAS","TX","TORNADO","FORT BEND","F2",29.62,-95.63,2003-11-17 12:05:00,13,"F2, 113-157 mph"
"7029",200311,17,1650,"17-NOV-03 16:50:00","CST",2003,"TEXAS","TX","TORNADO","CHAMBERS","F0",29.67,-94.9,2003-11-17 16:50:00,56,"F0, 40-72 mph"
"7030",200311,17,1742,"17-NOV-03 17:42:00","CST",2003,"TEXAS","TX","TORNADO","LIBERTY","F0",29.9,-94.73,2003-11-17 17:42:00,56,"F0, 40-72 mph"
"7031",200311,17,1220,"17-NOV-03 12:20:00","CST",2003,"TEXAS","TX","TORNADO","HARRIS","F2",29.62,-95.55,2003-11-17 12:20:00,13,"F2, 113-157 mph"
"7032",200311,17,1300,"17-NOV-03 13:00:00","CST",2003,"TEXAS","TX","TORNADO","HARRIS","F0",29.98,-95.35,2003-11-17 13:00:00,56,"F0, 40-72 mph"
"7033",200311,17,1450,"17-NOV-03 14:50:00","CST",2003,"TEXAS","TX","TORNADO","BRAZORIA","F0",29.05,-95.58,2003-11-17 14:50:00,56,"F0, 40-72 mph"
"7034",200311,17,1501,"17-NOV-03 15:01:00","CST",2003,"TEXAS","TX","TORNADO","HARRIS","F2",29.67,-95.23,2003-11-17 15:01:00,13,"F2, 113-157 mph"
"7035",200311,17,1730,"17-NOV-03 17:30:00","CST",2003,"TEXAS","TX","TORNADO","CHAMBERS","F1",29.83,-94.77,2003-11-17 17:30:00,92.5,"F1, 73-112 mph"
"7036",200311,17,1745,"17-NOV-03 17:45:00","CST",2003,"TEXAS","TX","TORNADO","LIBERTY","F1",29.93,-94.72,2003-11-17 17:45:00,92.5,"F1, 73-112 mph"
"7037",200311,17,1640,"17-NOV-03 16:40:00","CST",2003,"TEXAS","TX","TORNADO","GALVESTON","F0",29.47,-95.05,2003-11-17 16:40:00,56,"F0, 40-72 mph"
"7038",200311,17,2230,"17-NOV-03 22:30:00","CST",2003,"TEXAS","TX","TORNADO","HARRIS","F1",29.72,-95.05,2003-11-17 22:30:00,92.5,"F1, 73-112 mph"
"7039",200311,17,2115,"17-NOV-03 21:15:00","CST",2003,"TEXAS","TX","TORNADO","GALVESTON","F1",29.53,-95.42,2003-11-17 21:15:00,92.5,"F1, 73-112 mph"
"7040",200311,17,1720,"17-NOV-03 17:20:00","CST",2003,"TEXAS","TX","TORNADO","HARRIS","F0",29.7,-95.12,2003-11-17 17:20:00,56,"F0, 40-72 mph"
"7041",200311,17,2100,"17-NOV-03 21:00:00","CST",2003,"TEXAS","TX","TORNADO","HARRIS","F0",29.53,-95.42,2003-11-17 21:00:00,56,"F0, 40-72 mph"
"7042",200311,17,2108,"17-NOV-03 21:08:00","CST",2003,"TEXAS","TX","TORNADO","GALVESTON","F1",29.53,-95.42,2003-11-17 21:08:00,92.5,"F1, 73-112 mph"
"7043",200311,17,2055,"17-NOV-03 20:55:00","CST",2003,"TEXAS","TX","TORNADO","GALVESTON","F0",29.53,-95.42,2003-11-17 20:55:00,56,"F0, 40-72 mph"
"7044",200311,17,2130,"17-NOV-03 21:30:00","CST",2003,"TEXAS","TX","TORNADO","HARRIS","F0",29.75,-95.05,2003-11-17 21:30:00,56,"F0, 40-72 mph"
"7045",200311,17,1625,"17-NOV-03 16:25:00","CST",2003,"TEXAS","TX","TORNADO","GALVESTON","F0",29.37,-95.08,2003-11-17 16:25:00,56,"F0, 40-72 mph"
"7046",200311,17,2335,"17-NOV-03 23:35:00","CST",2003,"TEXAS","TX","TORNADO","CHAMBERS","F1",29.6,-94.7,2003-11-17 23:35:00,92.5,"F1, 73-112 mph"
"7047",200311,17,1215,"17-NOV-03 12:15:00","CST",2003,"TEXAS","TX","TORNADO","FORT BEND","F2",29.63,-95.57,2003-11-17 12:15:00,13,"F2, 113-157 mph"
"7048",200311,17,910,"17-NOV-03 09:10:00","CST",2003,"TEXAS","TX","TORNADO","WHARTON","F0",29.27,-96.17,2003-11-17 09:10:00,56,"F0, 40-72 mph"
"7049",200311,17,910,"17-NOV-03 09:10:00","CST",2003,"TEXAS","TX","TORNADO","MATAGORDA","F0",29,-96.13,2003-11-17 09:10:00,56,"F0, 40-72 mph"
"7050",200311,17,1000,"17-NOV-03 10:00:00","CST",2003,"TEXAS","TX","TORNADO","WHARTON","F0",29.28,-96.02,2003-11-17 10:00:00,56,"F0, 40-72 mph"
"7051",200311,17,920,"17-NOV-03 09:20:00","CST",2003,"TEXAS","TX","TORNADO","WHARTON","F0",29.28,-96.1,2003-11-17 09:20:00,56,"F0, 40-72 mph"
"7052",200311,17,838,"17-NOV-03 08:38:00","CST",2003,"TEXAS","TX","TORNADO","WHARTON","F0",29.13,-96.28,2003-11-17 08:38:00,56,"F0, 40-72 mph"
"7053",200311,17,833,"17-NOV-03 08:33:00","CST",2003,"TEXAS","TX","TORNADO","WHARTON","F0",29.12,-96.38,2003-11-17 08:33:00,56,"F0, 40-72 mph"
"7054",200310,6,17,"06-OCT-03 00:17:00","CST",2003,"TEXAS","TX","TORNADO","MITCHELL","F0",32.4,-100.68,2003-10-06 00:17:00,56,"F0, 40-72 mph"
"7055",200309,4,1651,"04-SEP-03 16:51:00","CST",2003,"TEXAS","TX","TORNADO","HARRIS","F0",29.88,-95.57,2003-09-04 16:51:00,56,"F0, 40-72 mph"
"7056",200309,8,50,"08-SEP-03 00:50:00","CST",2003,"TEXAS","TX","TORNADO","MARTIN","F0",32.15,-102.15,2003-09-08 00:50:00,56,"F0, 40-72 mph"
"7057",200309,14,937,"14-SEP-03 09:37:00","CST",2003,"TEXAS","TX","TORNADO","SAN PATRICIO","F0",27.95,-97.67,2003-09-14 09:37:00,56,"F0, 40-72 mph"
"7058",200304,5,1505,"05-APR-03 15:05:00","CST",2003,"TEXAS","TX","TORNADO","STONEWALL","F0",33,-100.42,2003-04-05 15:05:00,56,"F0, 40-72 mph"
"7059",200303,25,1835,"25-MAR-03 18:35:00","CST",2003,"TEXAS","TX","TORNADO","KENDALL","F0",29.93,-98.92,2003-03-25 18:35:00,56,"F0, 40-72 mph"
"7060",200303,18,1145,"18-MAR-03 11:45:00","CST",2003,"TEXAS","TX","TORNADO","MONTGOMERY","F0",30.22,-95.33,2003-03-18 11:45:00,56,"F0, 40-72 mph"
"7061",200303,17,1745,"17-MAR-03 17:45:00","CST",2003,"TEXAS","TX","TORNADO","PALO PINTO","F0",32.6,-98.18,2003-03-17 17:45:00,56,"F0, 40-72 mph"
"7062",200303,25,1630,"25-MAR-03 16:30:00","CST",2003,"TEXAS","TX","TORNADO","BELL","F0",31.13,-97.73,2003-03-25 16:30:00,56,"F0, 40-72 mph"
"7063",200304,5,2019,"05-APR-03 20:19:00","CST",2003,"TEXAS","TX","TORNADO","TARRANT","F0",32.83,-97.05,2003-04-05 20:19:00,56,"F0, 40-72 mph"
"7064",200304,15,1823,"15-APR-03 18:23:00","CST",2003,"TEXAS","TX","TORNADO","HARDEMAN","F2",34.48,-99.92,2003-04-15 18:23:00,13,"F2, 113-157 mph"
"7065",200304,5,1645,"05-APR-03 16:45:00","CST",2003,"TEXAS","TX","TORNADO","THROCKMORTON","F0",33.02,-99.15,2003-04-05 16:45:00,56,"F0, 40-72 mph"
"7066",200304,5,2005,"05-APR-03 20:05:00","CST",2003,"TEXAS","TX","TORNADO","TARRANT","F0",32.83,-97.25,2003-04-05 20:05:00,56,"F0, 40-72 mph"
"7067",200304,5,1820,"05-APR-03 18:20:00","CST",2003,"TEXAS","TX","TORNADO","PALO PINTO","F1",32.93,-98.45,2003-04-05 18:20:00,92.5,"F1, 73-112 mph"
"7068",200304,5,2021,"05-APR-03 20:21:00","CST",2003,"TEXAS","TX","TORNADO","DALLAS","F0",32.82,-96.93,2003-04-05 20:21:00,56,"F0, 40-72 mph"
"7069",200304,15,1952,"15-APR-03 19:52:00","CST",2003,"TEXAS","TX","TORNADO","KNOX","F1",33.43,-99.82,2003-04-15 19:52:00,92.5,"F1, 73-112 mph"
"7070",200304,15,1605,"15-APR-03 16:05:00","CST",2003,"TEXAS","TX","TORNADO","WHEELER","F0",35.45,-100.42,2003-04-15 16:05:00,56,"F0, 40-72 mph"
"7071",200305,14,1945,"14-MAY-03 19:45:00","CST",2003,"TEXAS","TX","TORNADO","BOWIE","F2",33.67,-94.7,2003-05-14 19:45:00,13,"F2, 113-157 mph"
"7072",200305,14,2040,"14-MAY-03 20:40:00","CST",2003,"TEXAS","TX","TORNADO","CASS","F0",33.23,-94.22,2003-05-14 20:40:00,56,"F0, 40-72 mph"
